ProjectID,BuildingID,BedroomSize,MaxAllowableIncome,TotalUnits,MedianInitialLegalRent,HighInitialLegalRent,LowInitialLegalRent,MedianActualRent,HighActualRent,LowActualRent
50223,7479,2-BR,51%-60%,3,,,,,,
50223,7479,2-BR,91%-100%,8,,,,,,
50223,7479,3-BR,101%-110%,2,,,,,,
50223,7479,3-BR,51%-60%,3,,,,,,
50223,7479,3-BR,91%-100%,5,,,,,,
50223,362423,1-BR,91%-100%,5,,,,,,
50223,362423,2-BR,51%-60%,1,,,,,,
50223,362423,2-BR,91%-100%,4,,,,,,
50223,362423,3-BR,51%-60%,3,,,,,,
50223,362423,3-BR,91%-100%,3,,,,,,
50223,21286,1-BR,SUPER,1,,,,,,
50223,21286,2-BR,91%-100%,2,,,,,,
50223,21286,3-BR,101%-110%,1,,,,,,
50223,21286,3-BR,51%-60%,3,,,,,,
50223,21286,3-BR,91%-100%,9,,,,,,
50223,3611,2-BR,101%-110%,2,,,,,,
50223,3611,2-BR,91%-100%,3,,,,,,
50223,3611,3-BR,101%-110%,1,,,,,,
50223,3611,3-BR,91%-100%,9,,,,,,
50223,3611,4-BR,51%-60%,2,,,,,,
50223,3611,4-BR,91%-100%,3,,,,,,
47858,65623,1-BR,111%-120%,4,,,,,,
47858,65623,1-BR,111%-120%,2,,,,,,
47858,65623,2-BR,111%-120%,5,,,,,,
47858,65623,2-BR,111%-120%,1,,,,,,
47858,65623,3-BR,111%-120%,13,,,,,,
47858,65623,3-BR,111%-120%,2,,,,,,
63760,977463,1-BR,31%-40%,1,,,,,,
63760,977463,1-BR,41%-50%,2,,,,,,
63760,977463,1-BR,51%-60%,7,,,,,,
63760,977463,2-BR,31%-40%,1,,,,,,
63760,977463,2-BR,41%-50%,2,,,,,,
63760,977463,2-BR,51%-60%,10,,,,,,
63760,977463,2-BR,SUPER,1,,,,,,
63760,977463,Studio,31%-40%,1,,,,,,
63760,977463,Studio,41%-50%,2,,,,,,
63760,977463,Studio,51%-60%,12,,,,,,
49358,25199,1-BR,41%-50%,9,,,,,,
49358,25199,2-BR,41%-50%,5,,,,,,
49358,25199,3-BR,41%-50%,4,,,,,,
49358,25198,1-BR,41%-50%,19,,,,,,
49358,25198,2-BR,41%-50%,5,,,,,,
49358,25197,1-BR,41%-50%,1,,,,,,
49358,25197,2-BR,41%-50%,16,,,,,,
49358,25197,3-BR,41%-50%,5,,,,,,
47862,112023,1-BR,111%-120%,23,,,,560,1048,560
47862,112023,2-BR,111%-120%,5,,,,720,1087,720
47862,112023,Studio,111%-120%,9,,,,743,818,360
44288,946784,2-BR,71%-80%,4,,,,,,
44288,947359,2-BR,71%-80%,3,,,,,,
44288,947360,2-BR,71%-80%,4,,,,,,
44288,947361,2-BR,71%-80%,4,,,,,,
44265,957390,4-BR,91%-100%,4,,,,,,
44265,957420,4-BR,111%-120%,1,,,,,,
44265,957420,4-BR,91%-100%,3,,,,,,
44265,957389,4-BR,91%-100%,4,,,,,,
44265,957384,4-BR,91%-100%,4,,,,,,
44265,957388,4-BR,91%-100%,4,,,,,,
44265,957383,4-BR,81%-90%,4,,,,,,
44265,957382,4-BR,81%-90%,4,,,,,,
44265,957381,4-BR,81%-90%,4,,,,,,
44265,957387,4-BR,91%-100%,4,,,,,,
48638,33876,Studio,51%-60%,55,,,,,,
48638,33874,Studio,51%-60%,56,,,,,,
49171,806307,1-BR,51%-60%,25,,,,991,991,991
49171,806307,1-BR,61%-65%,1,,,,991,991,991
49171,806307,2-BR,51%-60%,34,,,,1211,1211,1211
49171,806372,1-BR,51%-60%,22,,,,991,991,991
49171,806372,1-BR,61%-65%,3,,,,991,991,991
49171,806372,2-BR,51%-60%,37,,,,1211,1211,1211
49171,64618,1-BR,51%-60%,22,,,,991,991,991
49171,64618,1-BR,61%-65%,2,,,,991,991,991
49171,64618,2-BR,51%-60%,38,,,,1211,1211,1211
49171,113704,1-BR,51%-60%,31,,,,991,991,991
49171,113704,2-BR,51%-60%,33,,,,1211,1211,1211
48891,88316,1-BR,71%-80%,6,,,,732,1121,556
48891,88316,2-BR,71%-80%,16,,,,986,1258,570
48891,88316,3-BR,71%-80%,5,,,,806,1160,654
47850,63567,2-BR,111%-120%,10,1217,1434,520,1217,1434,520
